,id_offre,entreprise,type_contrat,localisation,modalites_de_tetetravail,url,duree_du_contrat,tag recruteur_reactif,titre_job,date_publication
223,32404179,Carrefour,CDI,Massy - 91,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/32404179.html,,,                         Data Science Engineering Manager H/F                     ,                         06/04/2023                     
224,33130014,SIA Partners,CDI,Paris 8e - 75,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/33130014.html,,,                         Siaxperience - CDI - Data Product Owner H/F                     ,                         21/04/2023                     
225,33095063,IT Link,CDI,Cergy - 95,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/33095063.html,,,                         Ingénieur Qualité Projet Intermédiaire H/F                     ,                         20/04/2023                     
226,33207872,IT Link,CDI,Metz - 57,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/33207872.html,,,                         Ingénieur.e Test et Validation - X - Intermédiaire H/F                     ,                         22/04/2023                     
227,34635362,IT Link,CDI,Montpellier - 34,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34635362.html,,,                         Ingénieur en Génie Electrique Etudes et Protections H/F                     ,                         25/04/2023                     
228,34401204,IT Link,CDI,Strasbourg - 67,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34401204.html,,,                         Ingénieur.e Développement Java - Débutant H/F                     ,                         19/04/2023                     
229,34401202,IT Link,CDI,Strasbourg - 67,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34401202.html,,,                         Ingénieur.e Système - Débutant H/F                     ,                         19/04/2023                     
230,34401200,IT Link,CDI,Strasbourg - 67,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34401200.html,,,                         Ingénieur.e Développement Mobile Ios - Intermédiaire H/F                     ,                         19/04/2023                     
231,34385861,IT Link,CDI,Strasbourg - 67,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34385861.html,,,                         Ingénieur.e Développement C++ - Linux Embarqué - Intermédiaire H/F                     ,                         19/04/2023                     
232,34385857,IT Link,CDI,Strasbourg - 67,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34385857.html,,,                         Responsable Test et Validation - Avancé H/F                     ,                         19/04/2023                     
233,33468963,CS GROUP,CDI,Mérignac - 33,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/33468963.html,,,                         Développeur Matlab Simulink H/F                     ,                         28/04/2023                     
234,32782244,Saint-Gobain,CDI,Aubervilliers - 93,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/32782244.html,,,                         Ingénieur·e de Recherche Data-Science H/F                     ,                         13/04/2023                     
235,33185942,EY,CDI,Nanterre - 92,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/33185942.html,,,                         Consultant Expérimenté & Manager en Data Science - Secteur Financier Fy24 H/F                     ,                         22/04/2023                     
237,34827617,POLE LEONARD DE VINCI,CDI,Courbevoie - 92,,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34827617.html,,,                         Chef.Fe de Projet Transformation Digitale H/F                     ,                         il y a 4 heures                     
238,34814324,Talents Industrie,CDI,Redon - 35,,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34814324.html,,,                         Concepteur Dessinateur Industriel H/F                     ,                                                                                       hier                     
239,34090769,IT Link,CDI,Toulouse - 31,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34090769.html,,,                         Ingénieur en Développement c Embarqué H/F                     ,                         12/04/2023                     
240,34090765,IT Link,CDI,France,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34090765.html,,,                         Ingénieur Développement et Tests Outils Python Web H/F                     ,                         12/04/2023                     
241,32888117,IT Link,CDI,Rueil-Malmaison - 92,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/32888117.html,,,                         Développeur c Embarqué Intermédiaire H/F                     ,                         15/04/2023                     
242,34011554,CS GROUP,CDI,La Motte-Servolex - 73,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34011554.html,,,                         Ingénieur Automatique - Simulink H/F                     ,                         11/04/2023                     
243,34078617,IT Link,CDI,Toulouse - 31,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34078617.html,,,                         Architecte Système Embarqué Hw - Sw H/F                     ,                         12/04/2023                     
244,27161486,IT Link,CDI,Lyon - 69,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/27161486.html,,,                         Ingénieur Hardware H/F                     ,                         21/04/2023                     
245,34211697,IT Link,CDI,Lyon - 69,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34211697.html,,,                         Ingénieur en Validation Systèmes Radio H/F                     ,                         14/04/2023                     
246,33869727,Valeo,CDI,Paris 1er - 75,,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/33869727.html,,,                         Data Analytics Leader H/F                     ,                         06/04/2023                     
247,33391011,IT Link,CDI,Grenoble - 38,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/33391011.html,,,                         Chargé de Recrutement H/F                     ,                         27/04/2023                     
248,33391006,IT Link,CDI,Le Kremlin-Bicêtre - 94,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/33391006.html,,,                         Ingénieur.e d'Affaires - Business Manager Automobile H/F                     ,                         27/04/2023                     
249,29937248,Fnac Darty,CDI,Ivry-sur-Seine - 94,,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/29937248.html,,,                         Data Scientist H/F                     ,                         06/04/2023                     
250,34488200,CS GROUP,CDI,Le Plessis-Robinson - 92,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34488200.html,,,                         Administrateur Système Hpc H/F                     ,                         21/04/2023                     
251,34784998,IT Link,CDI,Brest - 29,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34784998.html,,,                         Développeur.euse Java H/F                     ,                         28/04/2023                     
252,34401203,IT Link,CDI,Colmar - 68,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34401203.html,,,                         Scrum Master - Intermédiaire H/F                     ,                         19/04/2023                     
253,34339414,Brainpower,CDI,Montbonnot-Saint-Martin - 38,,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34339414.html,,,                         Digital Design Manager H/F                     ,                         18/04/2023                     
254,34339403,Brainpower,CDI,Montbonnot-Saint-Martin - 38,,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34339403.html,,,                         Design Test Ingénieur Dft H/F                     ,                         18/04/2023                     
255,34318606,Brainpower,CDI,Montbonnot-Saint-Martin - 38,,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34318606.html,,,                         Ingénieur Fpga H/F                     ,                         18/04/2023                     
256,33599982,Carole Dehays RH,CDI,Chartres - 28,,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/33599982.html,,,                         Data Manager H/F                     ,                                                                                       30/03/2023                     
257,34124392,IT Link,CDI,Toulouse - 31,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/34124392.html,,,                         Ingénieur Safety System H/F                     ,                         13/04/2023                     
258,33257545,EURO-INFORMATION DEVELOPPEMENTS,CDI,Strasbourg - 67,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/33257545.html,,,                         Data Officer - Data Factory H/F                     ,                                                                                       23/04/2023                     
259,33257634,EURO-INFORMATION DEVELOPPEMENTS,CDI,Nantes - 44,Télétravail partiel,https://www.hellowork.comhttps://www.hellowork.com/fr-fr/emplois/33257634.html,,,                         Data Officer - Data Factory H/F                     ,                                                                                       23/04/2023                     
