,id_offre,entreprise,type_contrat,localisation,modalites_de_tetetravail,url,duree_du_contrat,tag recruteur_reactif,titre_job,date_publication
0,32323016,Onera,                             CDI                         ,Palaiseau - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32323016.html,,,                         Ingenieur Deep Learning Datascience pour Traitement Donnees Optiques H/F                     ,                         03/04/2023                     
1,33141412,BCA Expertise,                             CDI                         ,Paris - 75,Télétravail complet,https://www.hellowork.com/fr-fr/emplois/33141412.html,,"
    
    Super recruteur
",                         Développeur Python H/F                     ,                         21/04/2023                     
2,32537330,Geofit Group,                             CDI                         ,Nantes - 44,,https://www.hellowork.com/fr-fr/emplois/32537330.html,,,                         Ingénieur Chercheur Deep Learning H/F                     ,                         08/04/2023                     
3,34161005,,                             CDD                         ,Cesson-Sévigné - 35,,https://www.hellowork.com/fr-fr/emplois/34161005.html,12 mois,,                         Thèse Optimisation et Capacité de Généralisation des Algorithmes H/F                     ,                         13/04/2023                     
4,34585566,Groupe mentor,                             CDI                         ,Nancy - 54,,https://www.hellowork.com/fr-fr/emplois/34585566.html,,,                         Data Engineer H/F                     ,                         24/04/2023                     
5,33330882,Ocea Smart Building,                             CDI                         ,Courbevoie - 92,,https://www.hellowork.com/fr-fr/emplois/33330882.html,,,                         Responsable Commercial Grands Comptes Marché Tertiaire H/F                     ,                         24/04/2023                     
6,33328348,Ocea Smart Building,                             CDI                         ,Courbevoie - 92,,https://www.hellowork.com/fr-fr/emplois/33328348.html,,,                         Ingénieur Commercial Marché Tertiaire H/F                     ,                         24/04/2023                     
7,33682689,Onera,                             CDI                         ,Toulouse - 31,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/33682689.html,,,                         Ingénieur de Recherche en Systèmes Autonomes H/F                     ,                                                                                       01/04/2023                     
8,31749498,Aure Consulting,                             CDI                         ,Paris - 75,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/31749498.html,,,                         Ingénieur d'Affaires Confirmé ESN H/F                     ,                                                                                       20/04/2023                     
9,34677102,Egis Groupe,                             CDI                         ,Toulouse - 31,,https://www.hellowork.com/fr-fr/emplois/34677102.html,,,                         Chef.Fe de Projet IT - Digital Aviation H/F                     ,                         26/04/2023                     
10,30353963,Segula Technologies,                             CDI                         ,Reims - 51,,https://www.hellowork.com/fr-fr/emplois/30353963.html,,,                         Stage Ingénieur R&I Data Scientist H/F                     ,                         16/04/2023                     
11,31935888,Dassault Aviation,                             CDI                         ,Saint-Cloud - 92,,https://www.hellowork.com/fr-fr/emplois/31935888.html,,,                         Ingénieur R&T en IA de Confiance Apprentissage de Données et Rhs H/F                     ,                         25/04/2023                     
12,32577434,CEA,                             CDD                         ,Pessac - 33,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32577434.html,,,                         Ingénieur Projet Solution Vision Intelligente H/F                     ,                         09/04/2023                     
13,31664209,Trigo,                             CDI                         ,Paris - 75,,https://www.hellowork.com/fr-fr/emplois/31664209.html,,,                         Ingénieur Avant-Vente H/F                     ,                         18/04/2023                     
14,34277714,UPTOO,                             CDI                         ,Lyon - 69,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/34277714.html,,,                         Business Developer - IA Presse et Edition H/F                     ,                                                                                       17/04/2023                     
15,34564614,Naval Group,                             CDI                         ,Brest - 29,,https://www.hellowork.com/fr-fr/emplois/34564614.html,,,                         CDI - Architecte d'Entreprise Data H/F                     ,                         24/04/2023                     
16,34192864,SNEF,                             CDI                         ,Marseille - 13,,https://www.hellowork.com/fr-fr/emplois/34192864.html,,,                         Tuyauteur Soudeur Marseille H/F                     ,                         14/04/2023                     
17,34591367,Sopra Steria,                             CDI                         ,Strasbourg - 67,,https://www.hellowork.com/fr-fr/emplois/34591367.html,,,                         Business Analyst - Ipa H/F                     ,                         24/04/2023                     
18,34148416,Yncréa Ouest – Ecole d’ingénieurs ISEN,                             CDD                         ,Brest - 29,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/34148416.html,12 mois,,                         Post-Doctorat en Informatique-Vision par Ordinateur et Apprentissage Automatique - Brest H/F                     ,                         13/04/2023                     
19,34677408,Egis Groupe,                             CDI                         ,Montreuil - 93,,https://www.hellowork.com/fr-fr/emplois/34677408.html,,,                         Responsable de Business Développement H/F                     ,                         26/04/2023                     
20,31764400,Bouygues Telecom,                             CDI                         ,Meudon - 92,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/31764400.html,,,                         Ingénieur Securité - Support Coeur H/F                     ,                         20/04/2023                     
21,32041620,Groupe Infodis,                             CDI                         ,Roissy-en-France - 95,,https://www.hellowork.com/fr-fr/emplois/32041620.html,,"
    
    Super recruteur
",                         Développeur Intelligence Artificielle H/F                     ,                                                                                       il y a 21 heures                     
22,34753417,Astek,                             CDI                         ,Paris 1er - 75,,https://www.hellowork.com/fr-fr/emplois/34753417.html,,,                         Ingénieur IA - Système Machine Learning Domaine Aérospatial - Paris France H/F                     ,                         il y a 1 heure                     
23,31788206,Dassault Aviation,                             CDI                         ,Saint-Cloud - 92,,https://www.hellowork.com/fr-fr/emplois/31788206.html,,,                         Ingénieur R&T en Traitement de Données IA et Calcul Hpc - Hpda H/F                     ,                         20/04/2023                     
24,31728055,Dassault Aviation,                             CDI                         ,Saint-Cloud - 92,,https://www.hellowork.com/fr-fr/emplois/31728055.html,,,                         Ingénieur R&T en IA Apprentissage par Renforcement Conception Systèmes H/F                     ,                         19/04/2023                     
25,31682933,Rakam,                             CDI                         ,Paris 3e - 75,,https://www.hellowork.com/fr-fr/emplois/31682933.html,,,                         Jeune Docteur IA - Nlp - Startup H/F                     ,                         19/04/2023                     
26,32632177,Yncréa Ouest – Ecole d’ingénieurs ISEN,                             CDI                         ,Nantes - 44,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/32632177.html,,,                         Post-Doctorant en Ro H/F                     ,                         10/04/2023                     
27,33816757,Valeo,                             CDI                         ,Créteil - 94,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/33816757.html,,,                         Chercheur IA H/F                     ,                         05/04/2023                     
28,32067928,Devoteam,                             CDI                         ,Île-de-France,,https://www.hellowork.com/fr-fr/emplois/32067928.html,,,                         Stage - Ingénieur Intelligence Artificielle Rpa & Chatbot H/F                     ,                         il y a 22 heures                     
29,34407491,CEA,                             CDI                         ,Saclay - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34407491.html,,,                         Ingénieur-Chercheur en Intelligence Artificielle Distribuée H/F                     ,                         19/04/2023                     
30,34481021,Expleo,                             CDI                         ,Montigny-le-Bretonneux - 78,,https://www.hellowork.com/fr-fr/emplois/34481021.html,,,                         Docteur en Intelligence Artificielle - Génie Industriel H/F                     ,                         21/04/2023                     
31,33205485,CEA,                             CDI                         ,Saclay - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/33205485.html,,,                         Ingénieur-Chercheur en Intelligence Artificielle IA Symbolique H/F                     ,                         22/04/2023                     
32,33946987,Framatome,                             CDI                         ,Chalon-sur-Saône - 71,,https://www.hellowork.com/fr-fr/emplois/33946987.html,,,                         Ingénieur R&D en Intelligence Artificielle H/F                     ,                                                                                       07/04/2023                     
33,32849426,Phileum,                             CDI                         ,Paris 8e - 75,,https://www.hellowork.com/fr-fr/emplois/32849426.html,,,                         Ingénieur Brevets Spécialisé en Intelligence Artificielle H/F                     ,                         14/04/2023                     
34,33714468,SII Sud-Ouest,                             CDI                         ,Toulouse - 31,,https://www.hellowork.com/fr-fr/emplois/33714468.html,,,                         Docteur en Intelligence Artificielle H/F                     ,                         03/04/2023                     
35,31768351,See-d,                             CDI                         ,Vannes - 56,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/31768351.html,,,                         Technico-Commercial B To B H/F                     ,                                                                                       20/04/2023                     
36,34725802,Artus Digital,                             CDI                         ,Chambly - 60,,https://www.hellowork.com/fr-fr/emplois/34725802.html,,,                         Informaticien Industriel H/F                     ,                                                                                       il y a 10 heures                     
37,31640281,Scalian,                             CDI                         ,Rennes - 35,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/31640281.html,,,                         Consultant Technico-Fonctionnel Linux H/F                     ,                                                                                       18/04/2023                     
39,32849463,Phileum,                             CDI                         ,Paris 8e - 75,,https://www.hellowork.com/fr-fr/emplois/32849463.html,,,                         Ingénieur Brevets Spécialisé en Télécommunications H/F                     ,                         14/04/2023                     
40,23781812,Mindigital,                             CDI                         ,Jacou - 34,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/23781812.html,,,                         Développeur Backend H/F                     ,                                                                                       29/03/2023                     
41,26437496,Seenovate,                             CDI                         ,Bordeaux - 33,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/26437496.html,,,                         Data Intelligence Manager H/F                     ,                         02/04/2023                     
42,33671794,Externatic,                             CDI                         ,France,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/33671794.html,,,                         Ingénieur IA - Computeur Vision H/F                     ,                                                                                       01/04/2023                     
43,32578109,CEA,                             CDD                         ,Palaiseau - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32578109.html,18 mois,,                         Ingénieur Chercheur en IA - Méthodes Génératives - Super-Résolution H/F                     ,                         09/04/2023                     
44,32142108,Crédit Agricole Assurances,                             CDI                         ,Paris - 75,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32142108.html,,,                         Ingénieur IA H/F                     ,                         30/03/2023                     
45,32747044,Publicis Groupe,                             CDI                         ,Paris 1er - 75,,https://www.hellowork.com/fr-fr/emplois/32747044.html,,,                         Manager Data Science & Intelligence Artificielle H/F                     ,                         11/04/2023                     
46,32043480,Wefight,                             CDI                         ,Hérault - 34,,https://www.hellowork.com/fr-fr/emplois/32043480.html,,,                         Pharmacien - Médecin - Chef de Produit Intelligence Artificielle H/F                     ,                         il y a 22 heures                     
47,32746167,Publicis Groupe,                             CDI                         ,Paris 1er - 75,,https://www.hellowork.com/fr-fr/emplois/32746167.html,,,                         Senior Manager Data Science & Intelligence Artificielle H/F                     ,                         11/04/2023                     
48,32666585,Technord,                             CDI                         ,Villeneuve-d'Ascq - 59,,https://www.hellowork.com/fr-fr/emplois/32666585.html,,,                         Responsable Commercial Intelligence Artificielle - Industrie 4.0 H/F                     ,                         11/04/2023                     
49,33277843,STMicroelectronics,                             CDI                         ,Grenoble - 38,,https://www.hellowork.com/fr-fr/emplois/33277843.html,,,                         CDI - Responsable Analyse des Données Ingénierie des Logiciels et de l'Intelligence Artificielle H/F                     ,                         24/04/2023                     
50,33679446,AnotherBrain,                             CDI                         ,Paris 1er - 75,,https://www.hellowork.com/fr-fr/emplois/33679446.html,,,                         Ingénieur.e Recherche en Intelligence Artificielle H/F                     ,                         01/04/2023                     
51,33527932,PureControl,                             CDI                         ,Rennes - 35,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/33527932.html,,,                         Ingénieur.e Industrialisation Intelligence Artificielle H/F                     ,                         29/03/2023                     
52,34631049,Verkor,                             CDI                         ,Grenoble - 38,,https://www.hellowork.com/fr-fr/emplois/34631049.html,,,                         Innovation ai Junior Engineer H/F                     ,                         25/04/2023                     
53,33145914,Aisprid,                             CDI                         ,Saint-Malo - 35,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/33145914.html,,,                         Ingénieur Recherche IA & Vision H/F                     ,                         21/04/2023                     
54,23139019,Nexter,                             CDI                         ,Versailles - 78,,https://www.hellowork.com/fr-fr/emplois/23139019.html,,,                         Ingénieur IA Embarquée H/F                     ,                         20/04/2023                     
55,34396525,Alstom,                             CDI                         ,Saint-Ouen - 41,,https://www.hellowork.com/fr-fr/emplois/34396525.html,,,                         Lsa Engineer - M H/F                     ,                         19/04/2023                     
56,32351204,AnotherBrain,                             CDI                         ,Paris 1er - 75,,https://www.hellowork.com/fr-fr/emplois/32351204.html,,,                         Stage Ingénieur.e IA H/F                     ,                         08/04/2023                     
57,34150941,CNRS,                             CDD                         ,Paris 5e - 75,,https://www.hellowork.com/fr-fr/emplois/34150941.html,,,                         Post-Doctorat Ondes Internes de Gravité dans l'Atmosphère Observations Ballons Paramétrisation et Impact sur le Climat H/F                     ,                         13/04/2023                     
58,34396180,Amazon,                             CDI                                 ,Courbevoie - 92,,https://www.hellowork.com/fr-fr/emplois/34396180.html,,,                         Senior Data Center Colocation Engineer H/F                     ,                         19/04/2023                     
59,22776936,Alstom,                             CDI                         ,Saint-Ouen - 41,,https://www.hellowork.com/fr-fr/emplois/22776936.html,,,                         Integration Validation & Verification Engineer Interlocking System M - F H/F                     ,                         04/04/2023                     
60,34532737,Page Personnel,                             CDI                         ,Toulouse - 31,,https://www.hellowork.com/fr-fr/emplois/34532737.html,,,                         Chargé Affaires Btob Secteur Santé H/F                     ,                                                                                       22/04/2023                     
61,27091404,Qualis Recrutement,                             CDI                         ,Marseille - 13,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/27091404.html,,,                         Business Developer Junior H/F                     ,                                                                                       20/04/2023                     
62,32577509,CEA,                             CDD                         ,Palaiseau - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32577509.html,,,                         Ingénieur-Chercheur pour la Vérification et la Validation de Systèmes IA H/F                     ,                         09/04/2023                     
63,27203619,Expleo,                             CDI                         ,Grenoble - 38,,https://www.hellowork.com/fr-fr/emplois/27203619.html,,,                         Expleo - Ees - Ingénieur Logiciel Embarqué en Intelligence Artificielle H/F                     ,                         22/04/2023                     
64,33955239,CEA,                             CDD                         ,Grenoble - 38,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/33955239.html,24 mois,,                         Ingénieur en Traitement de Données et Intelligence Artificielle H/F                     ,                         07/04/2023                     
65,12647858,J4S,                             CDI                         ,Paris - 75,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/12647858.html,,,                         Ingénieur Intelligence Artificielle H/F                     ,                                                                                       26/04/2023                     
66,34192952,CEA,                             CDD                         ,Saclay - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34192952.html,,,                         Ingénieur Chercheur en Intelligence Artificielle pour le Structural Health Monitoring Shm H/F                     ,                         14/04/2023                     
67,32577810,CEA,                             CDD                         ,Palaiseau - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32577810.html,,,                         Ingénieur Systèmes Embarqués pour l'Intégration d'Intelligence Artificielle IA H/F                     ,                         09/04/2023                     
68,32578031,CEA,                             CDI                         ,Palaiseau - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32578031.html,,,                         Chercheur en Architectures Matérielles Embarquées pour Intelligence Artificielle IA H/F                     ,                         09/04/2023                     
69,32577505,CEA,                             CDD                         ,Palaiseau - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32577505.html,,,                         Ingénieur Logiciel Embarqué C++ - Python - Intelligence Artificielle IA H/F                     ,                         09/04/2023                     
70,32577609,CEA,                             CDI                         ,Gif-sur-Yvette - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32577609.html,,,                         Ingénieur-Chercheur en Traitement du Signal Traitement d'Images et Intelligence Artificielle H/F                     ,                         09/04/2023                     
71,33706787,CEA,                             CDI                         ,Saclay - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/33706787.html,,,                         Ingénieur Traitement de Données et Intelligence Artificielle en Spectroscopies H/F                     ,                         03/04/2023                     
72,33732216,CEA,                             CDI                         ,Palaiseau - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/33732216.html,,,                         Ingénieur Architecte Logiciel Intelligence Artificielle IA Embarqué H/F                     ,                         03/04/2023                     
73,34340481,Silkhom,                             CDI                         ,Lyon 1er - 69,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34340481.html,,,                         Ingénieur Intelligence Artificielle - Client Final H/F                     ,                         18/04/2023                     
74,31768491,See-d,                             CDI                         ,Vannes - 56,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/31768491.html,,,                         Business Developpement H/F                     ,                                                                                       20/04/2023                     
75,30312082,Talent Pool,                             CDI                         ,Ain - 01,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/30312082.html,,,                         Data Engineering H/F                     ,                         15/04/2023                     
76,34677454,Egis Groupe,                             CDI                         ,Guyancourt - 78,,https://www.hellowork.com/fr-fr/emplois/34677454.html,,,                         Ingénieur Data Expérimenté H/F                     ,                         26/04/2023                     
77,31641832,See-d,                             CDI                         ,Vannes - 56,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/31641832.html,,,                         Commercial B To B H/F                     ,                                                                                       18/04/2023                     
78,32578043,CEA,                             CDD                         ,Palaiseau - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32578043.html,,,                         Ingénieur Génie Logiciel H/F                     ,                         09/04/2023                     
79,32430898,CCLD,                             CDI                         ,Rungis - 94,,https://www.hellowork.com/fr-fr/emplois/32430898.html,,,                         Responsable Commercial H/F                     ,                                                                                       06/04/2023                     
80,18186918,PERSUADERS RH,                             CDI                         ,Lyon - 69,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/18186918.html,,,                         Data Scientist H/F                     ,                         06/04/2023                     
81,30273451,Radiall,                             CDI                         ,Saint-Quentin-Fallavier - 38,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/30273451.html,,,                         Ingénieur Automatisme - Robotique H/F                     ,                         14/04/2023                     
82,34475702,Hays,                             CDI                         ,Carquefou - 44,,https://www.hellowork.com/fr-fr/emplois/34475702.html,,,                         Développeur .Net H/F                     ,                         21/04/2023                     
83,34306258,Ingeliance Technologies,                             CDI                         ,Lorient - 56,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34306258.html,,,                         Ingénieur Deep Learning H/F                     ,                         17/04/2023                     
84,32031329,Groupagora,                             CDI                         ,Marseille - 13,,https://www.hellowork.com/fr-fr/emplois/32031329.html,,,                         Développeur .Net - SQL H/F                     ,                                                                                       il y a 21 heures                     
85,33421025,UPTOO,                             CDI                         ,Paris - 75,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/33421025.html,,,                         Consultant en Logiciel - IA - Industrie H/F                     ,                                                                                       il y a 21 heures                     
86,33421026,UPTOO,                             CDI                         ,Paris - 75,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/33421026.html,,,                         Chef de Projet - Knowledge Management - IA - Industrie H/F                     ,                                                                                       il y a 21 heures                     
87,25874315,DAVRICOURT,                             CDI                         ,Paris - 75,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/25874315.html,,,                         Ingénieur-Ingénieure Développement Logiciel C++ H/F                     ,                                                                                       19/04/2023                     
88,21999206,Mindigital,                             CDI                         ,Montpellier - 34,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/21999206.html,,,                         Développeur Fullstack H/F                     ,                                                                                       19/04/2023                     
89,34213059,Fab Group,                             CDI                         ,Torcy - 77,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34213059.html,,,                         Assistant Comptable H/F                     ,                                                                                       14/04/2023                     
90,28701891,Vinci Energies France Tertiaire Grand Ouest,                             CDI                         ,Nantes - 44,,https://www.hellowork.com/fr-fr/emplois/28701891.html,,,                         Chef de Projet Automaticien & Smart Building H/F                     ,                         03/04/2023                     
91,33873651,SNEF LAB,                             CDI                         ,Marseille 16e - 13,,https://www.hellowork.com/fr-fr/emplois/33873651.html,,,                         Technicien en Automatismes et Supervision H/F                     ,                                                                                       06/04/2023                     
92,34756351,Rhizome,                             CDI                         ,Brest - 29,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34756351.html,,,                         Développeur Front End Confirmé H/F                     ,                                                                                       il y a 42 minutes                     
93,34189756,Hays,                             CDI                         ,Bordeaux - 33,,https://www.hellowork.com/fr-fr/emplois/34189756.html,,,                         Lead Développeur Python H/F                     ,                                                                                       14/04/2023                     
94,32166146,Crédit Agricole d'Ile de France,                             CDI                         ,Île-de-France,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32166146.html,,,                         Chargé de Projet Automatisation - Innovation H/F                     ,                         31/03/2023                     
95,32789976,NAVA ENGINEERING,                             CDI                         ,Clamart - 92,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32789976.html,,,                         Ingénieur Contrôle et Automatisation H/F                     ,                                                                                       13/04/2023                     
96,19244518,Apside,                             CDI                         ,Paris - 75,,https://www.hellowork.com/fr-fr/emplois/19244518.html,,,                         Data Scientiste H/F                     ,                         03/04/2023                     
97,17485603,Atos,                             CDI                         ,Grenoble - 38,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/17485603.html,,,                         Architecte Tech Lead - Java - Python - Node.Js H/F                     ,                         19/04/2023                     
98,32239613,Isagri,                             CDI                         ,Pau - 64,,https://www.hellowork.com/fr-fr/emplois/32239613.html,,,                         Ingénieur DevOps Junior H/F                     ,                         01/04/2023                     
99,31902178,Hub France IA (Association),                             CDD                         ,Paris - 75,Télétravail complet,https://www.hellowork.com/fr-fr/emplois/31902178.html,12 mois,,                         Chef de Projet Ia et Cybersécurité H/F                     ,                         24/04/2023                     
100,32577643,CEA,                             CDD                         ,Saclay - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32577643.html,,,                         Ingénieur Chercheur en Structural Health Monitoring Shm H/F                     ,                         09/04/2023                     
101,34144884,Angles,                             CDI                         ,Paris - 75,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/34144884.html,,,                         Ingénieur Deep Learning H/F                     ,                                                                                       13/04/2023                     
102,34720739,Viveris.,                             CDI                         ,Rungis - 94,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34720739.html,,,                         Ingénieur Logiciel et Traitement du Signal H/F                     ,                         il y a 12 heures                     
103,34092762,PRISMA MEDIA,                             CDI                         ,Gennevilliers - 92,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34092762.html,,,                         Chef d'Enquête Business - CDI H/F                     ,                         12/04/2023                     
104,32577438,CEA,                             CDD                         ,Palaiseau - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32577438.html,,,                         Ingénieur de Recherche en Réseau - Sdn H/F                     ,                         09/04/2023                     
105,34629967,Hays,                             CDI                         ,Strasbourg - 67,,https://www.hellowork.com/fr-fr/emplois/34629967.html,,,                         Ingénieur Électronique H/F                     ,                         25/04/2023                     
106,23147442,Cogedis,                             CDI                         ,Saumur - 49,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/23147442.html,,,                         Conseiller Comptable Agricole H/F                     ,                                                                                       19/04/2023                     
107,31959837,Atos,                             CDI                         ,Bezons - 95,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/31959837.html,,,                         Data Scientist Experimenté H/F                     ,                         25/04/2023                     
108,34290144,Exxact Robotics,                             CDI                         ,Épernay - 51,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34290144.html,,"
    
    Super recruteur
",                         Ingénieur Intégrateur R&D et Performances Système H/F                     ,                                                                                       17/04/2023                     
109,34092770,PRISMA MEDIA,                             CDD                         ,Gennevilliers - 92,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34092770.html,4 mois,,                         CDD - Rédacteur Web Télé Loisirs H/F                     ,                         12/04/2023                     
110,34456216,Talan,                             CDI                         ,Rennes - 35,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34456216.html,,,                         Consultant Bi H/F                     ,                         20/04/2023                     
111,29174513,Cogedis,                             CDD                         ,Le Rheu - 35,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/29174513.html,6 mois,,                         Conseiller Comptable Agricole H/F                     ,                                                                                       15/04/2023                     
112,33971123,Groupe Galilé,                             CDI                         ,Chalon-sur-Saône - 71,,https://www.hellowork.com/fr-fr/emplois/33971123.html,,,                         Comptable H/F                     ,                         08/04/2023                     
113,34607063,EURO-INFORMATION DEVELOPPEMENTS,                             CDI                         ,Strasbourg - 67,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34607063.html,,,                         Chef de Projet - Delivery Manager H/F                     ,                                                                                       25/04/2023                     
114,33581578,Limagrain,                             CDI                         ,Clermont-Ferrand - 63,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/33581578.html,,,                         Directeur du Département Informatique Recherche Groupe H/F                     ,                         30/03/2023                     
115,32993215,Scutum,                             CDI                         ,Bretagne,,https://www.hellowork.com/fr-fr/emplois/32993215.html,,"
    
    Super recruteur
",                         Conducteur de Travaux en Systèmes Alarmes et Domotiques H/F                     ,                                                                                       17/04/2023                     
116,34463937,Thales,                             CDI                         ,Palaiseau - 91,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34463937.html,,,                         Ingénieur Méthodes Formelles H/F                     ,                         20/04/2023                     
117,32859824,KPMG,                             CDI                         ,Marseille - 13,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/32859824.html,,,                         Consultant Expérimenté Audit IT - Conseil IT - Marseille H/F                     ,                                                                                       14/04/2023                     
118,34141734,Campus ECAT-iD,                             CDI                         ,Brest - Plouédern - 29,,https://www.hellowork.com/fr-fr/emplois/34141734.html,,,                         Ingenieur Mesures Physiques H/F                     ,                         13/04/2023                     
119,32862665,CS GROUP,                             CDI                         ,Toulouse - 31,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32862665.html,,,                         Directeur de Projets Data Intelligence H/F                     ,                                                                                       14/04/2023                     
120,32850032,Cogedis,                             CDI                         ,Bodilis - 29,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32850032.html,,,                         Conseiller Comptable Agricole Confirmé H/F                     ,                                                                                       14/04/2023                     
121,34660575,Externatic,                             CDI                         ,Lille - 59,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34660575.html,,,                         Développeur Front Angular Foodtech H/F                     ,                                                                                       26/04/2023                     
122,32711426,Cogedis,                             CDI                         ,Aizenay - 85,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32711426.html,,,                         Conseiller Comptable Agricole H/F                     ,                                                                                       11/04/2023                     
123,32711550,Cogedis,                             CDI                         ,Domfront en Poiraie - 61,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32711550.html,,,                         Conseiller Comptable Agricole H/F                     ,                                                                                       11/04/2023                     
124,31790995,CNRS,                             CDD                         ,Paris 5e - 75,,https://www.hellowork.com/fr-fr/emplois/31790995.html,,,                         Ingénieur de Recherche en Conception de Solides Poreux de Type Mofs pour l'Intelligence Artificielle H/F                     ,                         21/04/2023                     
125,33618501,Devialet,                             CDI                         ,Paris 1er - 75,,https://www.hellowork.com/fr-fr/emplois/33618501.html,,,                         Ingénieur R&D en Traitement du Signal et Intelligence Artificielle. H/F                     ,                         31/03/2023                     
126,34684979,Generali Assurance,                             CDI                         ,Colmar - 68,Télétravail occasionnel,https://www.hellowork.com/fr-fr/emplois/34684979.html,,,                         Conseiller Commercial en Assurances H/F                     ,                         26/04/2023                     
127,32570872,Cogedis,                             CDI                         ,Périgueux - 24,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/32570872.html,,,                         Conseiller Comptable Agricole H/F                     ,                                                                                       09/04/2023                     
128,34092719,PRISMA MEDIA,                             CDD                         ,Gennevilliers - 92,Télétravail partiel,https://www.hellowork.com/fr-fr/emplois/34092719.html,6 mois,,                         Responsable Éditorial Brand Content Femme Actuelle - Simone - CDD H/F                     ,                                                                                       12/04/2023                     
129,30272068,Nextgen RH,                             CDI                         ,Bordeaux - 33,,https://www.hellowork.com/fr-fr/emplois/30272068.html,,,                         Développeur Fullstack Senior H/F                     ,                                                                                       14/04/2023                     
